Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","73","Georgia","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","289.9","","Official data"
"PP","Producer Prices","73","Georgia","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","284.6","","Official data"
"PP","Producer Prices","73","Georgia","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","305.2","","Official data"
"PP","Producer Prices","73","Georgia","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","246.6","","Official data"
"PP","Producer Prices","73","Georgia","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","285","","Official data"
"PP","Producer Prices","73","Georgia","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","184.1","","Official data"
"PP","Producer Prices","73","Georgia","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","299.4","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","1991","1991","7021","Annual value","USD","896.5","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","1992","1992","7021","Annual value","USD","634.2","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","1993","1993","7021","Annual value","USD","373.8","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","427.6","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","620.1","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","667.5","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","441.6","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","426.1","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","356.3","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","302","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","325.3","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","387.7","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","550.8","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","561.2","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","441.5","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","503.1","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","585.8","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","742.6","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","529.3","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","535.1","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","683.9","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","609","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","793.9","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","598.4","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","448","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","495.6","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","649.2","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","797.2","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","498.8","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","1991","1991","7021","Annual value","USD","678.8","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","1992","1992","7021","Annual value","USD","384","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","1993","1993","7021","Annual value","USD","376","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","403.5","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","435.5","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","364.3","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","368.8","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","376.2","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","404","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","334.3","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","401.4","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","514","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","670.1","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","730.2","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","635.9","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","659.5","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","793.7","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","970.3","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","933.9","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","811.1","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","868.7","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","814.1","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","848.2","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","826.3","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","669.1","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","616.8","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","658.6","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","766.1","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","687.1","","Official data"
"PP","Producer Prices","86","Grenada","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","2132.1","","Official data"
"PP","Producer Prices","86","Grenada","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","2146","","Official data"
"PP","Producer Prices","86","Grenada","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","2104.1","","Official data"
"PP","Producer Prices","97","Hungary","5532","Producer Price (USD/tonne)","515","Apples","1991","1991","7021","Annual value","USD","184.7","","Official data"
"PP","Producer Prices","97","Hungary","5532","Producer Price (USD/tonne)","515","Apples","1992","1992","7021","Annual value","USD","138","","Official data"
"PP","Producer Prices","97","Hungary","5532","Producer Price (USD/tonne)","515","Apples","1993","1993","7021","Annual value","USD","95.7","","Official data"
"PP","Producer Prices","97","Hungary","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","100.8","","Official data"
"PP","Producer Prices","97","Hungary","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","198.1","","Official data"
"PP","Producer Prices","97","Hungary","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","121.8","","Official data"
"PP","Producer Prices","97","Hungary","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","101.2","","Official data"
"PP","Producer Prices","97","Hungary","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","77.9","","Official data"
"PP","Producer Prices","97","Hungary","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","121.4","","Official data"
"PP","Producer Prices","97","Hungary","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","65.2","","Official data"
"PP","Producer Prices","97","Hungary","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","49.2","","Official data"
"PP","Producer Prices","97","Hungary","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","44.6","","Official data"
